"","UserID","ProblemID","overalGradeDiff","countOfSubmissions","totalTime","totalVideoTime","countOfVideoEvents","countOfForumEvents","countOfThreadViews","VideoPerSubmission","ForumPerSubmission","VideoTimePerSubmission","ThreadViewPerSubmission"
"3349","950484e4f072dd6251a11adce3881245",7,100,3,791,0,0,0,0,0,0,0,0
"3350","950484e4f072dd6251a11adce3881245",9,0,2,190,0,0,0,0,0,0,0,0
"3351","950484e4f072dd6251a11adce3881245",11,44.4444444444445,17,10102,0,0,0,0,0,0,0,0
"3352","950484e4f072dd6251a11adce3881245",14,33.3333333333333,6,952,0,0,0,0,0,0,0,0
"3353","9517923e291f2ad2632cfba8d54015e6",4,100,2,317255,0,0,0,0,0,0,0,0
"3354","9517923e291f2ad2632cfba8d54015e6",8,12.5,2,27831,0,0,2,1,0,1,0,0.5
"3355","9517923e291f2ad2632cfba8d54015e6",11,66.6666666666667,5,2057,0,0,1,0,0,0.2,0,0
"3356","958358cb886c259bd745afd12ef5c557",1,0,3,536,0,0,0,0,0,0,0,0
"3357","958358cb886c259bd745afd12ef5c557",2,0,2,392,0,0,0,0,0,0,0,0
"3358","958834c9c5ef5bfdae296be92813325b",0,16.6666666666667,2,330,0,0,0,0,0,0,0,0
"3359","958834c9c5ef5bfdae296be92813325b",4,100,2,436,0,0,0,0,0,0,0,0
"3360","958834c9c5ef5bfdae296be92813325b",5,100,7,4563,0,0,6,2,0,0.857142857142857,0,0.285714285714286
"3361","958834c9c5ef5bfdae296be92813325b",8,50,8,26991,0,0,12,4,0,1.5,0,0.5
"3362","958834c9c5ef5bfdae296be92813325b",9,50,2,315,0,0,0,0,0,0,0,0
"3363","958834c9c5ef5bfdae296be92813325b",11,68.8888888888889,7,3066,0,0,0,0,0,0,0,0
"3364","958834c9c5ef5bfdae296be92813325b",14,53.3333333333333,12,371875,0,0,19,9,0,1.58333333333333,0,0.75
"3365","958834c9c5ef5bfdae296be92813325b",15,100,5,29470,0,0,0,0,0,0,0,0
"3366","95be243990338730f362e463d2f07117",3,29.1666666666667,4,1782,0,0,0,0,0,0,0,0
"3367","95f58c79daf51ca5f329c91b9b467f06",4,75,10,47655,0,0,0,0,0,0,0,0
"3368","9616517fce70bd46c546420575866c25",1,-87.5,4,47404,0,0,8,1,0,2,0,0.25
"3369","9616517fce70bd46c546420575866c25",2,0,4,49720,0,0,12,2,0,3,0,0.5
"3370","9616517fce70bd46c546420575866c25",4,50,4,47484,0,0,0,0,0,0,0,0
"3371","966936df898da12773c1d7dca8f13cd2",1,12.5,4,546,0,0,0,0,0,0,0,0
"3372","966936df898da12773c1d7dca8f13cd2",2,50,3,1374,0,0,0,0,0,0,0,0
"3373","966936df898da12773c1d7dca8f13cd2",4,100,9,1180,0,0,0,0,0,0,0,0
"3374","966936df898da12773c1d7dca8f13cd2",5,22.2222222222222,4,529,0,0,0,0,0,0,0,0
"3375","966936df898da12773c1d7dca8f13cd2",7,85.7142857142857,5,2983,0,0,0,0,0,0,0,0
"3376","966936df898da12773c1d7dca8f13cd2",8,75,12,3579,0,0,0,0,0,0,0,0
"3377","966936df898da12773c1d7dca8f13cd2",9,100,8,7579,0,0,1,0,0,0.125,0,0
"3378","966936df898da12773c1d7dca8f13cd2",11,100,12,3097,0,0,0,0,0,0,0,0
"3379","966936df898da12773c1d7dca8f13cd2",14,100,15,4832,0,0,2,2,0,0.133333333333333,0,0.133333333333333
"3380","96af94beea65fd18b4baf2532ac93e7c",3,-4.16666666666667,4,1445,0,0,0,0,0,0,0,0
"3381","96dd98f558e9775f7e92e832f957810d",4,25,2,112,0,0,0,0,0,0,0,0
"3382","96dd98f558e9775f7e92e832f957810d",5,22.2222222222222,9,2549,330,40,0,0,4.44444444444444,0,36.6666666666667,0
"3383","96dd98f558e9775f7e92e832f957810d",7,100,3,192,0,0,0,0,0,0,0,0
"3384","96dd98f558e9775f7e92e832f957810d",9,15,4,725,0,0,2,1,0,0.5,0,0.25
"3385","96dd98f558e9775f7e92e832f957810d",11,11.1111111111111,2,539,0,0,13,12,0,6.5,0,6
"3386","96dd98f558e9775f7e92e832f957810d",14,80,14,13567,0,0,28,25,0,2,0,1.78571428571429
"3387","96dd98f558e9775f7e92e832f957810d",15,22,6,9986,0,0,15,12,0,2.5,0,2
"3388","972d7cf8358416c2a2c8e92a545b652d",1,37.5,3,1492,0,0,0,0,0,0,0,0
"3389","972d7cf8358416c2a2c8e92a545b652d",2,100,3,192,0,0,0,0,0,0,0,0
"3390","972d7cf8358416c2a2c8e92a545b652d",3,20.8333333333333,3,3093,1417,16,2,1,5.33333333333333,0.666666666666667,472.333333333333,0.333333333333333
"3391","972d7cf8358416c2a2c8e92a545b652d",4,55,5,6393,0,0,0,0,0,0,0,0
"3392","972d7cf8358416c2a2c8e92a545b652d",5,100,6,37391,0,0,2,1,0,0.333333333333333,0,0.166666666666667
"3393","972d7cf8358416c2a2c8e92a545b652d",7,100,4,1967,0,0,0,0,0,0,0,0
"3394","972d7cf8358416c2a2c8e92a545b652d",9,52.5,9,7284,0,0,24,4,0,2.66666666666667,0,0.444444444444444
"3395","972d7cf8358416c2a2c8e92a545b652d",11,100,16,9414,0,0,7,4,0,0.4375,0,0.25
"3396","972d7cf8358416c2a2c8e92a545b652d",14,46.6666666666667,31,85053,0,0,10,8,0,0.32258064516129,0,0.258064516129032
"3397","972d7cf8358416c2a2c8e92a545b652d",15,10,2,132,0,0,0,0,0,0,0,0
"3398","975a771edcca000c6403499b63908624",1,37.5,6,4467,0,0,0,0,0,0,0,0
"3399","975a771edcca000c6403499b63908624",2,75,12,95910,0,0,0,0,0,0,0,0
"3400","975a771edcca000c6403499b63908624",4,25,4,571,0,0,0,0,0,0,0,0
"3401","975a771edcca000c6403499b63908624",7,14.2857142857143,5,145493,0,0,0,0,0,0,0,0
"3402","975a771edcca000c6403499b63908624",9,100,11,76450,0,0,0,0,0,0,0,0
"3403","979dcec9bb9a4bab6576b1e9621ff559",4,0,7,39031,0,0,34,21,0,4.85714285714286,0,3
"3404","97abcbade287863ca7e1002e235c1d4c",2,25,3,92633,8,3,12,4,1,4,2.66666666666667,1.33333333333333
"3405","97abcbade287863ca7e1002e235c1d4c",4,0,3,6709,0,0,0,0,0,0,0,0
"3406","97abcbade287863ca7e1002e235c1d4c",5,100,5,4998,0,0,0,0,0,0,0,0
"3407","97ef4c322140c9ea583bd2dfaaab4a1d",9,100,4,554,0,0,0,0,0,0,0,0
"3408","97ef4c322140c9ea583bd2dfaaab4a1d",11,100,4,298,0,0,0,0,0,0,0,0
"3409","98176e228a8518b5fafdee5d44aa33e6",2,25,2,543,0,0,0,0,0,0,0,0
"3410","98176e228a8518b5fafdee5d44aa33e6",4,50,4,2087,0,0,0,0,0,0,0,0
"3411","98176e228a8518b5fafdee5d44aa33e6",5,88.8888888888889,10,1343769,963983,15,0,0,1.5,0,96398.3,0
"3412","98176e228a8518b5fafdee5d44aa33e6",7,100,4,2210,0,0,0,0,0,0,0,0
"3413","98176e228a8518b5fafdee5d44aa33e6",9,45,7,12089,0,0,0,0,0,0,0,0
"3414","98176e228a8518b5fafdee5d44aa33e6",10,0,2,965,0,0,0,0,0,0,0,0
"3415","98176e228a8518b5fafdee5d44aa33e6",11,77.7777777777778,7,8629,654,4,0,0,0.571428571428571,0,93.4285714285714,0
"3416","98176e228a8518b5fafdee5d44aa33e6",12,16.6666666666667,2,674,0,0,0,0,0,0,0,0
"3417","98176e228a8518b5fafdee5d44aa33e6",13,-15,2,1091,0,0,0,0,0,0,0,0
"3418","98176e228a8518b5fafdee5d44aa33e6",14,6.66666666666667,2,233,0,0,0,0,0,0,0,0
"3419","9843b6c1998572bd8fbf9881928c5d3a",6,12.5,2,886,0,0,0,0,0,0,0,0
"3420","9843b6c1998572bd8fbf9881928c5d3a",11,31.1111111111111,4,76540,0,0,0,0,0,0,0,0
"3421","9843b6c1998572bd8fbf9881928c5d3a",14,33.3333333333333,6,1386,0,0,0,0,0,0,0,0
"3422","986932caf1b72072285383ac313ef912",1,27.5,3,773,0,0,0,0,0,0,0,0
"3423","986932caf1b72072285383ac313ef912",2,100,13,99652,0,0,85,29,0,6.53846153846154,0,2.23076923076923
"3424","986932caf1b72072285383ac313ef912",4,25,4,82068,0,0,22,12,0,5.5,0,3
"3425","986932caf1b72072285383ac313ef912",7,71.4285714285714,4,137675,0,0,18,4,0,4.5,0,1
"3426","990dfacb5fe83345819125494dc07904",0,0,2,264,0,0,0,0,0,0,0,0
"3427","990dfacb5fe83345819125494dc07904",11,33.3333333333333,5,58173,0,0,0,0,0,0,0,0
"3428","990dfacb5fe83345819125494dc07904",14,26.6666666666667,2,594,0,0,0,0,0,0,0,0
"3429","990dfacb5fe83345819125494dc07904",15,44,6,25222,0,0,10,4,0,1.66666666666667,0,0.666666666666667
"3430","99489349c065dabee10a4a1ae059179e",2,100,4,2223,0,0,7,2,0,1.75,0,0.5
"3431","99489349c065dabee10a4a1ae059179e",4,60,4,438,0,0,0,0,0,0,0,0
"3432","99489349c065dabee10a4a1ae059179e",5,11.1111111111111,3,2361,0,0,0,0,0,0,0,0
"3433","9962cff355a2d180a8316fb34c491cf8",4,0,5,316664,0,0,0,0,0,0,0,0
"3434","998840986ca5a6d06b34a541465b9586",0,16.6666666666667,2,194,0,0,0,0,0,0,0,0
"3435","999828ff2a1920bfc9df09b2f8467294",9,100,5,218,0,0,0,0,0,0,0,0
"3436","999828ff2a1920bfc9df09b2f8467294",11,46.6666666666667,4,2147,0,0,0,0,0,0,0,0
"3437","999828ff2a1920bfc9df09b2f8467294",14,24,3,2146,0,0,2,1,0,0.666666666666667,0,0.333333333333333
"3438","999828ff2a1920bfc9df09b2f8467294",15,10,2,176,0,0,0,0,0,0,0,0
"3439","9a09402d34cd4aeec5cec65d0a892577",0,33.3333333333333,6,782,0,0,0,0,0,0,0,0
"3440","9a09402d34cd4aeec5cec65d0a892577",3,16.6666666666667,2,315,0,0,0,0,0,0,0,0
"3441","9a09402d34cd4aeec5cec65d0a892577",6,25,4,1410,0,0,0,0,0,0,0,0
"3442","9a3d3f7c109dee96ef221c5816502180",1,12.5,2,436,0,0,0,0,0,0,0,0
"3443","9a3d3f7c109dee96ef221c5816502180",2,25,2,110,0,0,0,0,0,0,0,0
"3444","9a4078bae3f431622d22903d38483a1f",2,25,2,86,0,0,0,0,0,0,0,0
"3445","9ac02883830d021c6cce8259776dc631",0,22.2221692403158,2,195,0,0,0,0,0,0,0,0
"3446","9ac02883830d021c6cce8259776dc631",1,100,6,76611,0,0,14,6,0,2.33333333333333,0,1
"3447","9ac02883830d021c6cce8259776dc631",2,100,2,70064,0,0,9,3,0,4.5,0,1.5
"3448","9ac02883830d021c6cce8259776dc631",4,25,3,895,0,0,0,0,0,0,0,0
"3449","9ac02883830d021c6cce8259776dc631",11,100,6,4402,0,0,9,6,0,1.5,0,1
"3450","9ac02883830d021c6cce8259776dc631",14,9.33333333333334,2,1987,0,0,10,4,0,5,0,2
"3451","9ac02883830d021c6cce8259776dc631",15,20,2,141,0,0,0,0,0,0,0,0
"3452","9acced5e44ce9f2d1b9b87c82ac3d327",1,15,3,231,0,0,0,0,0,0,0,0
"3453","9acced5e44ce9f2d1b9b87c82ac3d327",2,25,3,2348,0,0,0,0,0,0,0,0
"3454","9acced5e44ce9f2d1b9b87c82ac3d327",4,100,7,2373,0,0,0,0,0,0,0,0
"3455","9acced5e44ce9f2d1b9b87c82ac3d327",5,100,35,292604,0,0,118,64,0,3.37142857142857,0,1.82857142857143
"3456","9acced5e44ce9f2d1b9b87c82ac3d327",7,100,8,2327,0,0,0,0,0,0,0,0
"3457","9acced5e44ce9f2d1b9b87c82ac3d327",8,50,20,48897,0,0,22,13,0,1.1,0,0.65
"3458","9acced5e44ce9f2d1b9b87c82ac3d327",9,100,10,54136,926,5,50,23,0.5,5,92.6,2.3
"3459","9acced5e44ce9f2d1b9b87c82ac3d327",11,100,18,134869,0,0,53,25,0,2.94444444444444,0,1.38888888888889
"3460","9acced5e44ce9f2d1b9b87c82ac3d327",14,81.3333333333333,35,182964,0,0,57,33,0,1.62857142857143,0,0.942857142857143
"3461","9acced5e44ce9f2d1b9b87c82ac3d327",15,100,20,140280,0,0,5,4,0,0.25,0,0.2
"3462","9b2539f224b8c8b0bda2c4673ee8445b",2,75,2,364,0,0,0,0,0,0,0,0
"3463","9b4d0b054858a0fa57d7c28e9b000f82",4,85,5,7594,0,0,4,2,0,0.8,0,0.4
"3464","9b4d0b054858a0fa57d7c28e9b000f82",5,33.3333333333333,5,6487,0,0,2,2,0,0.4,0,0.4
"3465","9b4d0b054858a0fa57d7c28e9b000f82",7,100,8,3235,0,0,11,4,0,1.375,0,0.5
"3466","9b4d0b054858a0fa57d7c28e9b000f82",8,50,7,8521,0,0,13,9,0,1.85714285714286,0,1.28571428571429
"3467","9b4d0b054858a0fa57d7c28e9b000f82",9,47.5,6,15228,0,0,3,3,0,0.5,0,0.5
"3468","9b4d0b054858a0fa57d7c28e9b000f82",11,77.7777777777778,8,4695,0,0,8,5,0,1,0,0.625
"3469","9b4d0b054858a0fa57d7c28e9b000f82",14,80,8,12440,0,0,14,11,0,1.75,0,1.375
"3470","9b69bb7173194881ff2ce2684cae7062",0,0,2,252,0,0,0,0,0,0,0,0
"3471","9b69bb7173194881ff2ce2684cae7062",1,40,4,578,0,0,0,0,0,0,0,0
"3472","9b69bb7173194881ff2ce2684cae7062",2,50,9,2299,0,0,0,0,0,0,0,0
"3473","9b78d1fe6273ff697583597dfcacf16f",1,0,2,109,0,0,0,0,0,0,0,0
"3474","9b78d1fe6273ff697583597dfcacf16f",2,35,3,209,0,0,0,0,0,0,0,0
"3475","9ba48e4632e29479cd1fc8eda8661460",4,0,16,5374,0,0,7,7,0,0.4375,0,0.4375
"3476","9bbfbded54223f373f019c3ecb29be3a",0,38.8888319333394,4,398,0,0,0,0,0,0,0,0
"3477","9bbfbded54223f373f019c3ecb29be3a",1,100,3,170,0,0,0,0,0,0,0,0
"3478","9bbfbded54223f373f019c3ecb29be3a",2,100,4,250,0,0,0,0,0,0,0,0
"3479","9bbfbded54223f373f019c3ecb29be3a",3,4.16666666666666,2,124,0,0,0,0,0,0,0,0
"3480","9bbfbded54223f373f019c3ecb29be3a",5,13.3333333333333,2,239,0,0,0,0,0,0,0,0
"3481","9bbfbded54223f373f019c3ecb29be3a",6,25,4,1945,0,0,0,0,0,0,0,0
"3482","9bbfbded54223f373f019c3ecb29be3a",7,25.7142857142857,4,651,0,0,0,0,0,0,0,0
"3483","9bbfbded54223f373f019c3ecb29be3a",8,15,2,128,0,0,0,0,0,0,0,0
"3484","9bbfbded54223f373f019c3ecb29be3a",9,50,4,697,0,0,0,0,0,0,0,0
"3485","9bbfbded54223f373f019c3ecb29be3a",10,66.6666666666667,5,82178,0,0,0,0,0,0,0,0
"3486","9bbfbded54223f373f019c3ecb29be3a",11,44.4444444444444,4,593,0,0,0,0,0,0,0,0
"3487","9bbfbded54223f373f019c3ecb29be3a",12,29.1666666666667,5,1551,0,0,0,0,0,0,0,0
"3488","9bdf21dd9dcd32c14295c287108c9c90",1,12.5,3,183,0,0,0,0,0,0,0,0
"3489","9bdf21dd9dcd32c14295c287108c9c90",4,50,4,295,0,0,0,0,0,0,0,0
"3490","9bdf21dd9dcd32c14295c287108c9c90",5,55.5555555555556,2,1368,0,0,0,0,0,0,0,0
"3491","9bdf21dd9dcd32c14295c287108c9c90",7,91.4285714285714,6,947,0,0,0,0,0,0,0,0
"3492","9bdf21dd9dcd32c14295c287108c9c90",8,100,6,2907,0,0,0,0,0,0,0,0
"3493","9bdf21dd9dcd32c14295c287108c9c90",9,27.5,3,2908,0,0,0,0,0,0,0,0
"3494","9bdf21dd9dcd32c14295c287108c9c90",11,11.1111111111111,3,387,0,0,0,0,0,0,0,0
"3495","9bdf21dd9dcd32c14295c287108c9c90",14,61.3333333333333,11,13855,0,0,0,0,0,0,0,0
"3496","9bdf21dd9dcd32c14295c287108c9c90",15,40,6,58321,0,0,0,0,0,0,0,0
"3497","9c3b35c173cffa99cce25ed3723de734",1,100,6,2513,0,0,0,0,0,0,0,0
"3498","9c3b35c173cffa99cce25ed3723de734",2,25,3,13799,0,0,0,0,0,0,0,0
"3499","9c3b35c173cffa99cce25ed3723de734",4,100,6,1762,0,0,0,0,0,0,0,0
"3500","9c3b35c173cffa99cce25ed3723de734",5,66.6666666666667,8,6640,0,0,0,0,0,0,0,0
"3501","9c3b35c173cffa99cce25ed3723de734",7,14.2857142857143,3,440,0,0,0,0,0,0,0,0
"3502","9c3b35c173cffa99cce25ed3723de734",11,91.1111111111111,7,3269,0,0,0,0,0,0,0,0
"3503","9c61113a31ace8a467e3fe8052933b47",4,50,3,397,0,0,0,0,0,0,0,0
"3504","9c61113a31ace8a467e3fe8052933b47",7,100,10,1757,0,0,0,0,0,0,0,0
"3505","9c71641d13d2e67d2ceedbf2066c1f56",1,67.5,3,695,0,0,5,3,0,1.66666666666667,0,1
"3506","9c71641d13d2e67d2ceedbf2066c1f56",2,0,3,1296,0,0,0,0,0,0,0,0
"3507","9c76d7dff7dda9efeb1c7b8c2b6ade25",2,90,3,14291,61,17,4,0,5.66666666666667,1.33333333333333,20.3333333333333,0
"3508","9c76d7dff7dda9efeb1c7b8c2b6ade25",3,16.6666666666667,2,396,0,0,0,0,0,0,0,0
"3509","9c76d7dff7dda9efeb1c7b8c2b6ade25",4,100,8,289508,61,17,3,3,2.125,0.375,7.625,0.375
"3510","9c76d7dff7dda9efeb1c7b8c2b6ade25",5,33.3333333333333,14,168309,0,0,0,0,0,0,0,0
"3511","9c76d7dff7dda9efeb1c7b8c2b6ade25",7,100,3,365,0,0,0,0,0,0,0,0
"3512","9c76d7dff7dda9efeb1c7b8c2b6ade25",8,12.5,5,85678,0,0,0,0,0,0,0,0
"3513","9ce0291c7c2b95a8f7df9111562bf7ef",1,0,2,363,0,0,0,0,0,0,0,0
"3514","9cfac2edfb1e416c63291f37f60c8f1e",1,0,12,85005,0,0,0,0,0,0,0,0
"3515","9cfac2edfb1e416c63291f37f60c8f1e",2,50,12,11247,0,0,0,0,0,0,0,0
"3516","9cfac2edfb1e416c63291f37f60c8f1e",3,25,2,349,0,0,0,0,0,0,0,0
"3517","9cfac2edfb1e416c63291f37f60c8f1e",4,25,3,4424,0,0,10,7,0,3.33333333333333,0,2.33333333333333
"3518","9d3026933ffd2612fc63fa3fc979c9a6",1,37.5,12,316318,0,0,37,16,0,3.08333333333333,0,1.33333333333333
"3519","9d3026933ffd2612fc63fa3fc979c9a6",2,25,2,325,0,0,6,2,0,3,0,1
"3520","9d3026933ffd2612fc63fa3fc979c9a6",4,75,13,6979,0,0,10,4,0,0.769230769230769,0,0.307692307692308
"3521","9d3026933ffd2612fc63fa3fc979c9a6",5,100,10,2377,0,0,11,4,0,1.1,0,0.4
"3522","9d3026933ffd2612fc63fa3fc979c9a6",7,100,11,31385,0,0,12,4,0,1.09090909090909,0,0.363636363636364
"3523","9d3026933ffd2612fc63fa3fc979c9a6",8,25,3,188,0,0,0,0,0,0,0,0
"3524","9d73041e546b236b34b62aa78bb0934e",0,33.3333333333333,4,2363,0,0,0,0,0,0,0,0
"3525","9d73041e546b236b34b62aa78bb0934e",3,41.6666666666667,3,1488,608,14,1,0,4.66666666666667,0.333333333333333,202.666666666667,0
"3526","9d73041e546b236b34b62aa78bb0934e",5,100,3,7065,823,34,32,13,11.3333333333333,10.6666666666667,274.333333333333,4.33333333333333
"3527","9d73041e546b236b34b62aa78bb0934e",7,100,3,1500,0,0,9,6,0,3,0,2
"3528","9d73041e546b236b34b62aa78bb0934e",8,12.5,2,325,0,0,0,0,0,0,0,0
"3529","9d73041e546b236b34b62aa78bb0934e",9,25,4,34541,246,40,17,8,10,4.25,61.5,2
"3530","9d73041e546b236b34b62aa78bb0934e",10,18.3333317438761,5,2696,0,0,0,0,0,0,0,0
"3531","9d73041e546b236b34b62aa78bb0934e",11,33.3333333333333,3,1960,0,0,1,1,0,0.333333333333333,0,0.333333333333333
"3532","9d73041e546b236b34b62aa78bb0934e",12,54.1666666666667,5,1649520,1013332,325,123,80,65,24.6,202666.4,16
"3533","9d73041e546b236b34b62aa78bb0934e",13,55,3,189699,538,9,10,5,3,3.33333333333333,179.333333333333,1.66666666666667
"3534","9d73041e546b236b34b62aa78bb0934e",14,100,22,722389,52919,132,63,52,6,2.86363636363636,2405.40909090909,2.36363636363636
"3535","9d73041e546b236b34b62aa78bb0934e",15,10,2,293,0,0,0,0,0,0,0,0
"3536","9d75c5c023c0ec11b17e5855ef94f6d4",1,100,7,1903,0,0,0,0,0,0,0,0
"3537","9d75c5c023c0ec11b17e5855ef94f6d4",4,100,4,353,0,0,0,0,0,0,0,0
"3538","9d75c5c023c0ec11b17e5855ef94f6d4",5,100,5,586,0,0,0,0,0,0,0,0
"3539","9d75c5c023c0ec11b17e5855ef94f6d4",7,14.2857142857143,2,198,0,0,0,0,0,0,0,0
"3540","9d75c5c023c0ec11b17e5855ef94f6d4",9,100,10,38979,0,0,0,0,0,0,0,0
"3541","9d75c5c023c0ec11b17e5855ef94f6d4",11,60,11,1956,0,0,0,0,0,0,0,0
"3542","9dca9b584df5561a4f9b068ef387eee7",0,-5.55566151936847,2,256,0,0,0,0,0,0,0,0
"3543","9dca9b584df5561a4f9b068ef387eee7",2,30,4,556,0,0,0,0,0,0,0,0
"3544","9dd5cf973bf061aa25dbf5cf9ca055d6",4,25,2,169,0,0,0,0,0,0,0,0
"3545","9dd5cf973bf061aa25dbf5cf9ca055d6",5,100,5,598186,359614,100,4,2,20,0.8,71922.8,0.4
"3546","9dd5cf973bf061aa25dbf5cf9ca055d6",11,100,2,90,0,0,0,0,0,0,0,0
"3547","9decd91f440b1b947cc8be497343de1d",1,100,3,239,0,0,0,0,0,0,0,0
"3548","9decd91f440b1b947cc8be497343de1d",5,22.2222222222222,2,350,0,0,0,0,0,0,0,0
"3549","9e75a5b0c9b06281ff8191ef8b5daf25",4,75,6,2127,0,0,0,0,0,0,0,0
"3550","9ea6b6ade861da6fc66afe38ba315f3c",1,100,4,546,0,0,7,4,0,1.75,0,1
"3551","9ea6b6ade861da6fc66afe38ba315f3c",4,75,6,852,0,0,0,0,0,0,0,0
"3552","9ea6b6ade861da6fc66afe38ba315f3c",7,100,2,273300,46149,53,0,0,26.5,0,23074.5,0
"3553","9ea6b6ade861da6fc66afe38ba315f3c",11,11.1111111111111,2,73,0,0,0,0,0,0,0,0
"3554","9eb10fa883432277d2f301e3c7102651",1,100,2,59,0,0,0,0,0,0,0,0
"3555","9eb10fa883432277d2f301e3c7102651",2,100,9,1631,0,0,11,5,0,1.22222222222222,0,0.555555555555556
"3556","9eb10fa883432277d2f301e3c7102651",4,100,18,7385,0,0,5,1,0,0.277777777777778,0,0.0555555555555556
"3557","9eb10fa883432277d2f301e3c7102651",5,100,14,175474,0,0,0,0,0,0,0,0
"3558","9eb10fa883432277d2f301e3c7102651",7,100,42,32181,0,0,21,8,0,0.5,0,0.19047619047619
"3559","9eb10fa883432277d2f301e3c7102651",8,100,58,346942,0,0,76,31,0,1.31034482758621,0,0.53448275862069
"3560","9eb10fa883432277d2f301e3c7102651",9,87.5,9,8797,0,0,25,9,0,2.77777777777778,0,1
"3561","9f8778a7e0cb0b83f32a53b0b1c0d06d",2,30,4,245,0,0,0,0,0,0,0,0
"3562","9f8778a7e0cb0b83f32a53b0b1c0d06d",4,100,9,2086,1,3,0,0,0.333333333333333,0,0.111111111111111,0
"3563","9f8778a7e0cb0b83f32a53b0b1c0d06d",5,100,5,953,0,0,31,16,0,6.2,0,3.2
"3564","9f8778a7e0cb0b83f32a53b0b1c0d06d",7,100,5,781,0,0,0,0,0,0,0,0
"3565","9f8778a7e0cb0b83f32a53b0b1c0d06d",8,25,3,69248,0,0,24,10,0,8,0,3.33333333333333
"3566","9f8778a7e0cb0b83f32a53b0b1c0d06d",9,100,5,473,0,0,2,1,0,0.4,0,0.2
"3567","9f8778a7e0cb0b83f32a53b0b1c0d06d",11,11.1111111111111,3,277,0,0,0,0,0,0,0,0
"3568","9f8778a7e0cb0b83f32a53b0b1c0d06d",14,96,8,2210,0,0,1,1,0,0.125,0,0.125
"3569","9f8778a7e0cb0b83f32a53b0b1c0d06d",15,20,6,6965,0,0,10,10,0,1.66666666666667,0,1.66666666666667
"3570","a0574ea25debe8a6db2037903079cc40",0,27.7778307596842,3,175,0,0,0,0,0,0,0,0
"3571","a0574ea25debe8a6db2037903079cc40",4,15,2,130,0,0,0,0,0,0,0,0
"3572","a0574ea25debe8a6db2037903079cc40",6,0,2,150,0,0,0,0,0,0,0,0
"3573","a0574ea25debe8a6db2037903079cc40",7,100,8,1626,0,0,0,0,0,0,0,0
"3574","a0574ea25debe8a6db2037903079cc40",8,100,3,576,0,0,0,0,0,0,0,0
"3575","a0574ea25debe8a6db2037903079cc40",9,12.5,2,56,0,0,0,0,0,0,0,0
"3576","a0574ea25debe8a6db2037903079cc40",11,100,7,660,0,0,0,0,0,0,0,0
"3577","a0574ea25debe8a6db2037903079cc40",14,100,5,1626,0,0,0,0,0,0,0,0
"3578","a06ddc3b9f11eb4c1f35c3037e805bbf",1,40,13,2447,0,0,0,0,0,0,0,0
"3579","a06ddc3b9f11eb4c1f35c3037e805bbf",2,100,18,47004,0,0,13,4,0,0.722222222222222,0,0.222222222222222
"3580","a06ddc3b9f11eb4c1f35c3037e805bbf",3,4.16666666666669,2,128,0,0,0,0,0,0,0,0
"3581","a06ddc3b9f11eb4c1f35c3037e805bbf",4,25,9,2056,0,0,0,0,0,0,0,0
"3582","a0b337ed4ff4be179a2e5bc90e52198f",2,100,8,1600,0,0,0,0,0,0,0,0
"3583","a0b5712986b819902593342fc1d9cec2",0,16.6666666666667,4,737,0,0,0,0,0,0,0,0
"3584","a0b5712986b819902593342fc1d9cec2",1,12.5,2,120,0,0,0,0,0,0,0,0
"3585","a0b5712986b819902593342fc1d9cec2",3,41.6666666666667,11,4026,0,0,0,0,0,0,0,0
"3586","a0b5712986b819902593342fc1d9cec2",4,100,4,630,0,0,0,0,0,0,0,0
"3587","a0b5712986b819902593342fc1d9cec2",5,100,11,2734,0,0,11,6,0,1,0,0.545454545454545
"3588","a0b5712986b819902593342fc1d9cec2",6,12.5,5,2501,0,0,0,0,0,0,0,0
"3589","a0b5712986b819902593342fc1d9cec2",7,28.5714285714286,3,531,0,0,2,1,0,0.666666666666667,0,0.333333333333333
"3590","a0b5712986b819902593342fc1d9cec2",8,0,12,281375,11,3,13,6,0.25,1.08333333333333,0.916666666666667,0.5
"3591","a0b5712986b819902593342fc1d9cec2",9,70,7,1469,0,0,0,0,0,0,0,0
"3592","a0b5712986b819902593342fc1d9cec2",10,10.8333349227905,8,219924,0,0,0,0,0,0,0,0
"3593","a0b5712986b819902593342fc1d9cec2",11,100,6,3222,0,0,2,1,0,0.333333333333333,0,0.166666666666667
"3594","a0b5712986b819902593342fc1d9cec2",12,58.3333333333333,3,534,0,0,0,0,0,0,0,0
"3595","a0b5712986b819902593342fc1d9cec2",13,0,2,59,0,0,0,0,0,0,0,0
"3596","a0b5712986b819902593342fc1d9cec2",14,33.3333333333333,16,8195,0,0,1,0,0,0.0625,0,0
"3597","a0b5712986b819902593342fc1d9cec2",15,30,4,655,0,0,0,0,0,0,0,0
"3598","a0f43b6d4a9fc3f3ebd7fca63a7beef4",8,12.5,2,105,0,0,0,0,0,0,0,0
"3599","a0f43b6d4a9fc3f3ebd7fca63a7beef4",9,12.5,2,221,0,0,0,0,0,0,0,0
"3600","a0f43b6d4a9fc3f3ebd7fca63a7beef4",11,100,5,875,0,0,0,0,0,0,0,0
